NOx	Pb	O3	CO	longitude	CH4	TEMP	PAHs	warning	SO2	NH3	CFCs	C2H3NO5	PM2.5	PRES	PM10	H2CO	latitude
8.00003	43.64844	12.87481	8.82432	73.66633	5.96490	18.77030	5.13205	0.00000	8.87378	9.55840	74.49312	3.25883	3.16747	1086.01089	7.33659	46.35246	25.92493
9.96619	73.69801	8.33317	9.66261	38.01667	8.61206	12.85356	3.85462	1.00000	7.27843	5.85822	56.48201	10.48955	7.11658	1085.79312	8.80251	35.43515	-5.41667
7.63243	28.83080	10.74565	4.50833	-117.23991	8.40662	15.28370	6.03982	1.00000	6.67721	11.09062	59.98496	2.20724	9.63072	1107.26966	5.97167	47.85405	47.64995
6.16188	70.48874	3.49042	10.49028	8.96317	7.66630	18.33771	9.44833	1.00000	8.30191	5.92537	75.27234	2.59542	4.37791	1064.73183	6.02536	36.30684	48.35149
4.81269	73.35649	12.00888	6.05854	-87.66561	7.72094	8.41827	8.75081	0.00000	7.85180	3.95368	86.36414	5.49833	5.91878	1150.69637	7.89342	40.98519	41.8542
2.86157	60.08053	10.60899	6.03603	-73.75335	6.91264	19.01236	7.67886	0.00000	7.29932	3.51412	58.12630	5.66563	7.90241	1155.27811	7.85183	42.93670	45.4473
7.93753	65.47392	9.18445	3.90779	-1.48119	8.63697	7.74349	8.51370	1.00000	7.92182	9.48517	83.67868	6.98575	8.28956	1173.92296	8.58691	56.72020	53.0233
6.59752	19.83514	7.45022	7.23233	2.59753	9.13513	22.98318	8.80203	1.00000	6.61855	9.16655	53.33116	4.30707	6.67009	1131.82074	7.26949	59.93917	8.88649
7.21069	63.49991	11.07090	7.58519	-73.97069	8.44451	-1.07792	5.78345	0.00000	9.02718	8.31794	57.79457	2.50834	5.45759	1132.03051	6.51682	35.53119	40.64621
5.78772	41.02768	5.03463	8.94574	-74.38987	7.18152	23.22912	7.89709	1.00000	7.50189	6.21718	82.47415	3.95411	7.44305	1067.67170	7.85298	42.41628	40.65538
9.02374	47.53317	10.78037	6.00171	-93.12577	5.51239	22.55534	4.93767	1.00000	7.82134	8.22074	58.00010	4.10544	9.22588	1088.00784	8.01934	30.85076	44.73941
4.75548	35.88337	8.74429	7.46211	-75.11028	8.17892	23.39044	6.34225	0.00000	7.56496	7.73671	60.87138	2.64870	5.07018	1086.86597	6.19270	47.67216	-15.21194
6.26039	66.46565	8.26600	6.59125	111.73861	5.84331	23.25498	6.93423	1.00000	7.07511	6.08632	82.52182	2.66892	5.97762	1093.38079	6.83434	64.76828	35.20889
6.40492	49.20605	9.41335	6.27802	-122.2054	8.76223	-1.07024	5.31506	0.00000	8.08211	8.95834	65.81015	2.32737	6.49033	1177.53256	7.04246	63.77266	47.76232
6.26398	45.86839	5.14338	8.81579	120.33063	8.11729	20.54682	7.91741	1.00000	8.85469	6.96697	68.17604	6.15639	5.91199	1183.23037	8.12038	37.26388	37.65181
7.36792	49.83213	11.37691	2.93782	3.39467	7.77895	18.27320	8.24063	1.00000	6.59772	10.08481	70.01497	4.49422	8.25180	1104.89174	7.88042	26.06881	6.45407
10.68311	50.81275	8.91735	4.63310	35.34722	6.82913	16.65656	6.98722	1.00000	7.57659	7.02767	61.80556	1.19272	10.14761	1125.10262	6.31116	60.08539	-23.85972
9.35105	74.60867	11.15382	6.75770	101.44167	9.36886	11.71013	6.28111	1.00000	8.56297	7.82357	67.21289	4.23968	4.67832	1119.43641	7.85837	39.71831	0.51667
5.36699	60.37594	8.33372	5.78050	71.57118	7.49839	22.72605	4.04901	0.00000	7.40123	9.82938	68.68981	1.36509	6.43428	1197.16960	5.59541	38.92416	32.87533
6.56205	47.59353	7.97153	7.85953	38.12408	6.34497	24.69719	8.86931	0.00000	8.10929	10.71496	83.46067	6.89516	6.01004	1149.03319	8.29423	65.46291	53.77166
8.80461	71.54295	8.83771	5.06861	9.5586	8.72920	25.25255	6.67122	1.00000	6.56795	8.99778	54.30080	4.57433	9.80382	1163.64473	7.58430	52.01923	54.52156
6.68428	50.09892	10.11465	7.20666	-1.29243	7.91909	6.46778	6.78340	0.00000	7.01869	7.41372	75.75050	6.22421	6.81243	1199.48647	7.95780	74.08803	53.49389
5.69802	63.29245	8.55309	6.05862	-59.13316		-3.73830	6.35316	1.00000	7.75718	12.23369	69.88317	5.24603	8.43125	1142.93853	8.03968	49.91236	-37.32167
8.42063	49.78279	4.92886	9.69478	6.8625	6.29479	3.79310	9.65483	1.00000	7.89044	6.96066	74.02091	1.48529	4.41799	1177.87124	5.32139	42.85408	51.47805
8.92219	69.33793	5.82066	6.60419	-79.62603	7.61053	18.42693	7.81091	0.00000	6.04688	10.06463	68.02036	8.89915	7.49975	1069.07903	8.56725	61.93914	8.88988
9.53201	63.97320	8.63384	5.93214	-1.06667	6.46999	9.69428	5.66228	1.00000	7.99124	9.65270	64.69709	4.23433	9.77723	1094.12714	7.19686	42.62788	53.78333
6.50584	30.17810	6.15699	8.86437	-2.12139	6.32788	21.89586	9.66191	1.00000	8.97272	8.02939	67.06214	11.70255	6.79013	1094.94972	8.88554	40.80228	52.48173
7.28679	48.99636	5.95933	9.26990	49.62251	5.61608	4.18742	9.52811	1.00000	8.51667	6.12329	67.96323	3.93358	4.97192	1177.24575	7.68679	71.09920	27.0174
5.53387	55.12782	6.71090	6.83768	77.5609	6.75116	3.80846	9.11229	0.00000	9.65735	9.57366	62.97016	5.05474	6.79536	1114.01979	7.60787	38.46315	11.00599
7.72511	75.08984	3.53304	10.57466	135.31667	8.03024	10.89497		1.00000	7.76494	7.16568	67.94931	3.97928	6.98622	1147.17924	7.22117	56.36924	34.25
7.99292	50.66619	8.28165	6.14293	-156.47432	7.67514	23.98296	4.39383	0.00000	7.99920	9.17822	72.59228	4.06856	6.39306	1197.62311	7.79718	34.24174	20.88953
5.15409	87.59443	9.24692	7.96366	-96.39774	7.85308	32.78778	7.07203	0.00000	5.25042	6.96275	78.51653	2.76277	6.39085	1112.78278	6.95075	40.28492	30.16688
8.20087	36.28703	12.22862	5.62271	13.31783	5.72535	21.06134	4.99256	1.00000	7.39695	7.49613	75.55741	2.36121	8.69953	1130.08714	6.52992	57.28144	52.61131
8.96108	41.37455	8.55976	4.82887	9.22796	6.00998	16.97271	7.11290	1.00000	7.93384	8.53715	70.71051	2.53740	9.87333	1113.24841	7.30389	80.70352	48.46458
5.56330	43.48236	5.19177	8.52135	99.95469	8.51725	17.82260	6.85868	1.00000	6.40720	6.70116	54.87110	2.07972	6.05191	1060.67233	6.09598	61.53889	13.51825
9.39853	54.34307	8.12889	5.56269	121.96361	7.97118	19.35870	7.30237	1.00000	8.68565	8.70658	60.67956	6.13821	8.30189	1096.48814	8.14959	57.08629	6.95194
4.56278	56.70526	6.02184	8.28743	-77.02303	9.20505	-1.31118	8.91803	1.00000	6.39586	6.03424	59.89230	3.37617	3.36775	1100.36538	7.40403	70.54858	38.70734
4.67389	63.88114	6.45075	7.66011	111.73861	6.28848	17.29035	8.42573	0.00000	8.22067	9.08584	66.63216	2.65553	8.87498	1097.67604	6.04023	28.15340	35.20889
7.84089	51.26390	7.87340	7.62319	-78.87836	7.45963	17.51462	8.36165	1.00000	6.37682	6.58427	67.56344	3.50839	7.61234	1180.12884	7.33356	49.86139	35.05266
10.98842	51.40243	8.69229	4.27451	28.67582	8.90154	0.37843	7.36000	1.00000	8.42420	7.48488	70.40003	1.48108	10.13787	1108.16066	4.81220	66.42551	40.98894
7.40716	56.84304	9.31888	5.74616	13.31783	7.64910	12.63703	5.16295	1.00000	8.02588	9.71951	69.69509	1.97756	10.91967	1060.03907	6.75920	54.40563	52.61131
6.04729	59.85864	5.71158	9.14686	10.98461	8.35539	23.19359	10.70594	1.00000	7.69874	5.72029	77.13874	4.89774	6.81575	1084.95526	7.69296	26.48855	48.35693
7.39987	60.45861	11.09403	5.71422	99.89166	7.98527	41.56689	9.66192	0.00000	8.47160	2.78485	83.82293	2.36836	4.44980	1082.50485	6.86339	61.88423	15.46063
9.66968	42.60795	6.51570	6.89748	-73.9614	9.41779	8.48277	5.26129	1.00000	7.58312	9.06988	93.01594	2.88135	11.14985	1175.70181	7.00078	36.29755	10.15031
9.29171	70.95664	5.57272	8.58969	48.26258	6.28222	1.75317	6.38661	1.00000	8.49991	7.83559	59.64351	5.14367	7.10386	1062.62918	7.93177	57.01573	33.86419
6.59085	54.50210	10.30767	6.88059	-61.4867	7.10569	-1.23055	5.50877	1.00000	6.83098	9.68708	62.01190	8.79669	7.01955	1168.08130	8.71417	54.68062	-31.25033
9.29283	20.53355	9.47752	7.73644	83.36889	7.92922	17.49631	5.42456	1.00000	7.23852	8.18617	75.90374	8.04066	6.12587	1079.15595	8.34020	64.56822	26.76628
6.94878	37.77181	7.48514	7.40288	17.8031	8.62051	22.24811	9.34257	0.00000	7.35346	10.48537	75.79702	9.70840	7.95752	1105.86377	8.72200	24.96777	48.43174
5.44810	58.84373	8.97333	8.72391	83.97573	5.87911	8.69590	7.67506	0.00000	5.87855	8.03769	65.45901	12.71663	7.23593	1123.37661	9.14128	23.96331	21.46527
4.77104	25.16677	8.14825	6.05886	3.50309	7.19322	35.55479		0.00000	7.73811	8.93486	73.68464	1.98537	6.03003	1147.76350	6.40110	54.17877	34.15429
8.19664	29.74498	8.36715	6.26702	36.7138	7.74111	13.30853	6.34377	1.00000	9.55473	8.66784	71.81862	5.06982	8.79532	1095.71334	7.99907	78.56188	35.95664
5.63756	65.12849	9.97232	7.71999	2.2469	6.31061	25.08200	6.06554	0.00000	3.45287	7.61418	72.99047	6.20494	5.03727	1060.82109	8.10349	41.35359	48.90472
4.70077	70.23213	6.11327	8.00550	85.83334	7.06758	13.58805	6.27592	1.00000	8.39797	5.82687	64.33276	0.77201	7.85264	1154.70857	5.86636	24.24939	20.88197
6.65465	39.05423	7.98833	6.03442	-48.59278	8.04287	21.86529	4.89193	0.00000	8.29927	6.40361	65.47720	2.62103	6.98104	1075.45214	6.83750	24.36410	-23.7975
5.38671	46.12054	10.45215	5.84755	37.55	7.95961	14.85980	8.31787	0.00000	6.11114	4.65230	61.84439	2.73291	5.30669	1108.91634	6.35961	60.41019	6.03333
5.44927	58.05201	4.59205	9.68172	-99.32556	7.89976	17.86120	8.95781	1.00000	8.43048	5.49685	64.72755	3.14065	4.63801	1139.94890	7.07997	65.45626	19.32889
6.54659	46.69515	7.15953	8.98759	-73.97069	7.02231	26.56716	9.20113	1.00000	7.96760	4.51157	57.04760	5.10663	6.44575	1071.74197	7.43577	47.33561	40.64621
7.54916	56.34818	8.23375	5.95539	-73.0515	7.79441	16.88854	6.90423	1.00000	6.90766	11.66991	85.08686	2.45130	7.63061	1056.02579	7.13241	66.67676	41.55815
6.57067	40.07070	10.54323	4.84929	78.95693	8.19898	15.32965	5.61189	0.00000	6.12860	5.94610	65.92594	5.19200	6.78272	1116.95885	8.05863	53.43225	29.21399
4.42754	53.66851	11.51211	6.01937	24.43973	7.48822	-1.82805	6.92760	0.00000	6.73366	4.41590	75.73577	2.23661	7.36702	1096.41239	6.41491	37.08313	0.76755
7.16881	20.35307	5.62527	8.67476	-73.78458	6.30288	0.43055	9.60776	1.00000	6.83620	7.41412	67.97976	4.18545	7.19885	1100.73274	7.84899	52.80805	41.0051
8.56173	44.62489	7.96972	9.71031	1.00288	7.39663	17.66637	3.68031	1.00000	5.74967	9.21862	75.91362	1.37092	6.99215	1052.38556	6.07739	51.80742	49.28669
5.72512	61.70609	8.52250	7.16996	-94.41551	8.14065	14.54305	8.10227	1.00000	8.22878	6.45220	59.55391	3.23048	8.00510	1139.49367	6.09532	48.76837	39.09112
7.29065	53.90553	11.74381	5.30750	-120.93549	5.85648	12.61674	7.79176	0.00000	6.76855		66.42420	5.65918	5.38327	1082.16903	8.06410	56.45422	37.73604
6.65572	39.76511	11.05571	8.47065	-76.72803	5.82505	43.47257	6.63389	0.00000	7.90703	8.13427	64.23040	17.42033	4.07919	1164.38550	9.43099	59.55389	39.32288
7.17761	49.35887	5.44587	9.64318	-76.43941	7.87532	25.95778	7.80301	1.00000	5.33167	5.03102	72.17531	5.41730	8.09770	1193.91682	8.01923	65.79322	39.33427
7.64039	39.00914	8.30768	5.61621	84.63445	8.51738	21.65558	6.07905	1.00000	6.75967	9.77249	70.03694	2.31879	10.47649	1065.15046	6.30354	63.55385	24.81757
9.59722	49.87427	8.27272	4.81216	-118.03917	7.00480	18.63006	7.01375	1.00000	7.72505	8.98784	64.84445	6.27346	10.10671	1120.69274	8.13507	53.40046	33.95015
5.03926	45.22364	10.20342	7.35147	38.15035	8.39610	16.64992	6.62991	0.00000	7.51765	6.94556	59.46953	5.65755	6.84438	1111.27438	8.09301	14.80930	49.41029
9.95468	50.82394	10.02676	6.02647	35.23388	8.39737	24.22990	6.69868	0.00000	6.18167	8.13915	65.14281	2.15855	6.40188	1067.92790	5.23930	49.83454	31.78336
4.08588	42.89641	4.61806	9.28362	86.59509	8.65337	31.08887	9.61135	1.00000	7.18612	6.43531	78.24321	5.29759	5.17008	1105.72142	7.90145	47.41836	26.11527
9.94862	46.49009	11.17314	3.70769	37.56667	6.61070	15.83815	6.93799	1.00000	7.25185	7.34028	66.49189	2.73968	9.65923	1097.09079	7.12759	26.21063	55.85
7.81915	29.69295	4.26465	9.29394	-0.2	5.71477	19.38551	10.95250	1.00000	8.77489	8.98666	67.72897	3.13353	8.25825	1132.76095	7.27225	44.10528	51.65
8.59961	55.61608	3.73881	10.54519	-76.72803	8.26865	19.27908	9.51228	1.00000	8.36900	7.88942	82.61919	2.69192	7.71459	1077.82907	6.41649	32.05865	39.32288
4.87194	27.72379	7.49540	8.08151	60.8019	7.72301	15.14113	7.13436	1.00000	8.83947	4.68890	57.78892	3.76536	4.70800	1170.12201	7.39747	52.54337	56.9083
6.12756	42.02486	8.23279	5.29639	97.01124	5.80007	15.34768	6.66754	0.00000	7.03965	5.66529	67.88447	4.90710	5.81540	1193.59779	7.81571	39.24717	17.30858
9.05392	63.91251	6.95531	5.12195	-118.03917	7.05682	24.16306	7.69415	1.00000	7.95548	9.73258	69.31472	3.44626	9.54353	1132.42226	7.12034	66.50191	33.95015
4.32353	76.03346	6.30981	8.59344	24.43973	7.50729	26.37370	8.73692	1.00000	8.26542	4.56485	66.26089	2.49991	5.14092	1166.99993	6.28212	41.17011	0.76755
4.98050	51.36790	6.86911	7.98060	-80.08199	6.77087	31.77587	9.60717	1.00000	7.27829	7.31075	43.81541	4.43287	7.80840	1153.79626	7.31188	55.98886	35.88264
5.10982	72.70198	5.53772	8.58310	104.09701	9.03280	19.29764	8.34233	1.00000	7.90338	6.65875	68.63136	2.64570	8.41368	1119.71068	6.08577	67.98980	-1.26424
8.90459	76.03741	7.36678	7.35846	51.49621	8.69205	1.64073	6.17468	1.00000	7.79453	7.93855	72.46525	3.98569	8.08928	1099.86913	7.13944	53.53178	36.64852
8.73586	41.04727	5.61788	8.98989	72.54064	7.58211	16.98249	3.32225	1.00000	7.91325	8.77989	75.45966	3.16546	11.98342	1147.15312	7.66671	78.98471	31.82539
7.13429	39.29957	11.50726	2.59814	-73.26022	7.91681	15.56251	8.64943	1.00000	8.31077	10.53438	67.07745	4.51452	7.94215	1121.73276	7.70445	35.64117	6.46838
6.82477	70.39003	9.94498	6.53762	-60.47389	7.35590	9.30626	4.92143	1.00000	6.00672	9.97584	75.54758	8.32730	9.14090	1178.07238	8.57766	34.06725	-34.64167
4.88672	46.01342	7.63720	5.96214	120.33063	8.94445	6.03008	5.82620	0.00000	7.50604	8.46225	79.68467	3.68469	6.29190	1087.87943	7.63379	35.58389	37.65181
7.19777	45.66368	8.21849	6.61174	73.85535	7.88196	4.40885	5.50675	1.00000	7.99206	11.12742	59.31611	6.55429	9.30525	1085.42448	8.14683	65.95637	18.51957
9.69738	45.25272	7.45307	6.04247	17.8031	7.34484	19.03103	7.47610	1.00000	6.55206	8.63363	71.63356	5.91610	7.68565	1185.29061	8.06800	46.96461	48.43174
7.07564	68.70373	6.26864	8.16815	79.41727	5.99375	20.18296	4.86467	1.00000	7.72322	11.36482	71.89107	4.00832	9.51493	1098.95992	7.56365	48.90893	12.25282
8.78561	72.77948	12.41654	8.69378	32.88667	7.97708	12.05909	7.01944	1.00000	7.52814	8.93225	75.00225	5.26879	5.69439	1074.35504	8.22483	62.81044	3.27833
8.70822	73.60895	8.19628	7.33617	111.73861	8.35341	12.44814	6.47422	1.00000	7.95041	8.66907	73.46586	3.12038	6.39131	1060.76581	7.29377	56.22003	35.20889
7.64051	42.57742	5.39489	7.19618	-86.58208	6.97759	8.83807	6.43281	1.00000	6.21239	12.09871	66.00861	3.13931	9.09441	1157.08016	6.67888	49.24181	13.48082
5.45228	60.04885	7.44139	6.63829	-79.59415	4.67157	26.04829	6.64566	0.00000	7.59373	5.49130	68.71095	4.07384	5.54169	1092.01203	7.37630	41.97751	-2.13404
9.49630	68.11616	8.82048	5.06232	-2.68758	7.56798	4.75956	6.25651	1.00000	5.51335	8.35988	63.74653	7.04267	10.66563	1140.97762	8.38480	58.11463	53.69786
4.99274	37.90648	6.03040	6.66250	-123.02621	6.62264	-2.55737	4.62063	0.00000	7.83121	7.16434	55.97611	6.43110	7.71366	1197.43451	8.10706	37.16284	44.99012
4.63403	64.73494	7.91184	5.94381	-52.20639	8.28538		5.59441	1.00000	5.84200	7.45731	65.07559	10.79655	7.65986	1132.30244	8.96513	64.25706	-3.20333
6.34872	63.24282	7.09516	6.47362	36.7138	7.51153	9.83758	6.63984	0.00000	5.61684	5.76948		3.12049	5.42531	1111.59996	6.95547	62.65747	35.95664
6.01483	53.03272	8.83222	4.36625	123.62494	6.89070	11.11751	4.34201	0.00000	6.21726	8.08817	64.82510	2.37013	5.70887	1139.28971	6.59766	52.28644	12.37169
5.86825	38.04501	6.61911	9.06783	-61.4867	7.71569	-11.39468	8.25257	1.00000	7.53530	3.62759	74.01954	13.67051	4.24481	1074.64013	9.13616	47.24284	-31.25033
5.93839	52.80278	5.59494	9.34771	10.30215	6.58698	14.68870	7.61337	1.00000	7.06531	3.89723	61.67650	8.27972	4.48821	1191.98897	8.58072	76.05237	53.94313
7.81435	56.12397	6.94509	8.05713	-58.38341	6.75243	20.47830	7.92107	1.00000	7.83017	7.23768	72.41338	4.91281	7.36378	1179.65488	8.04918	56.62268	-34.64966
9.03406	42.80376	5.35262	9.25559	117.55417	7.69888	44.68085	8.89624	1.00000	7.28342	7.57621	57.16428	3.33229	8.01246	1196.99608	6.84751	77.02866	34.86472
5.37548	59.28051	11.06787	5.97007	2.95924	10.00694	16.43156	8.21811	0.00000	7.99071	3.56487	66.70228	6.28505	4.68648	1112.96901	8.25303	24.24057	36.76775
10.29181	58.73411	11.21862	3.18122	-95.36969	6.07968	22.10412	6.67450	1.00000	6.77734	7.20250	70.71145	6.77218	11.16745	1080.64053	8.27554	61.82370	35.74788
6.37878	65.94771	9.49196	6.78453	13.44275	7.07413	23.94637	8.35953	0.00000	6.93566	5.80237	70.94784	5.16424	4.95597	1168.78620	7.96177	45.60368	38.07789
9.38306	61.86391	9.69265	7.27080	83.36889	6.85608	22.65262	5.08346	1.00000	8.03780	8.88634	69.31584	10.05397	7.21933	1099.01862	8.74133	44.98209	26.76628
7.34803	27.86124	8.90126	7.10373	4.08282	7.46733	13.50667	8.94163	0.00000	7.00546	9.45611	65.08337	4.08184	5.85979	1132.88320	7.13409	64.06162	36.61954
6.14531	53.72738	6.19178	6.08200	117.27583	7.01139	-0.16729	2.95158	0.00000	7.57029	8.21326	71.47540	2.62227	8.00742	1182.21499	6.57773	50.06151	35.64889
8.04148	58.04413	9.95697	4.67029	-70.92866	6.34208	4.91228	7.75228	0.00000	8.38789	4.74628	65.17470	7.56778	3.60425	1116.27192	8.53607	54.35403	42.52787
5.94375	28.03209	8.05265	7.00047	77.40858	7.12396	12.37255	6.84777	0.00000	8.23933	10.69215		15.48186	6.57543	1169.91005	9.33016	50.38117	24.05979
11.16522	37.88294	8.03311	6.38337	99.89166	6.46088	24.63057	6.00591	1.00000	8.32426	7.92896	77.98612	2.16419	9.02854	1093.73507	6.90539	40.36667	15.46063
6.33011	41.96874	8.40844	6.44491	91.84128	7.66124	-1.77831	6.75888	0.00000	8.24873	9.92880	72.06447	18.45183	5.46118	1052.13390	9.52834	52.83323	22.83957
11.15106	46.90703	6.78195	8.54977	-87.70172	7.65990	26.91125	5.05015	1.00000	6.43299	6.85129	72.74999	4.89492	8.22073	1168.15417	7.65736	51.05565	41.72059
3.82129	51.01482	5.78276	9.05476	-72.27814	5.57290	9.13940	8.06918	1.00000	7.46819	4.09187	56.35336	8.60338	3.62949	1068.36339	8.73450	39.45469	42.93369
10.39357	27.27202	8.53775	5.28309	-1.4001	8.05182	-4.55468	6.53371	1.00000	9.31327	8.70411	72.64262	2.08431	9.60967	1164.52060	6.91414	53.45652	7.06273
7.83413	56.51552	5.95123	9.30981	-82.90375	8.03224	1.82942	11.78695	1.00000	8.67765	6.95829	69.54078	3.14995	7.64215	1193.54109	6.71724	56.59965	32.54044
6.71960	48.21162	6.71504	5.71349	71.67164	7.37467	31.85685	7.02086	0.00000	7.81505	5.37789	59.18548	6.31363	5.35612	1162.35733	8.31593	40.88231	30.29184
5.80054	55.77423	5.10928	9.88665	120.5875	6.19598	1.13067	9.26935	1.00000	7.37350	4.09524	75.88838	2.25115	6.17758	1140.16637	6.76334	43.34478	16.455
	31.75285	12.40682	6.43294	68.21204	8.54493	4.21652	3.56838	0.00000	6.78641	7.44584	62.75058	4.11871	4.04116	1086.55886	7.67648	39.84100	27.55898
6.77586	53.83431	6.13377	9.01251	-48.52333	6.05990	7.59105	10.06233	1.00000	7.08765	7.25979	66.03921	3.57909	5.82187	1184.07744	7.49661	57.17181	-0.71667
4.56860	68.80318	8.53353	7.47048	10.5511	5.87916	1.89621	6.97253	0.00000	7.08265	5.54864	73.08585	10.92478	5.32947	1182.68356	9.02575	51.64702	52.47774
3.98542	52.62140	6.70820	8.33268	-0.36053	7.13547	-0.65281	9.37240	1.00000	7.31062	5.30052	66.52988	0.39872	5.48064	1110.16005	4.86831	52.14351	51.64316
10.78772	33.16008	8.71016	7.31517	-73.75513	9.19373	10.19518	5.18383	1.00000	7.29118	6.85699	71.16852	9.14105	8.37636	1065.79334	8.54989	75.89194	40.60538
5.86312	28.15623	7.36388	6.68697	-98.1664	6.36130	16.62854	5.13940	0.00000	8.34999	7.19918	90.64665	3.03880	6.64920	1069.15167	7.63697	32.20119	19.32932
9.04075	41.87356	7.10589	6.37096	4.07601	8.82029	-0.96156	6.40144	1.00000	7.09589	8.92166	62.31557	2.48092	9.58389	1140.45675	6.29052	65.06990	50.88506
5.95369	67.56385	11.44042	5.99482	-72.47417	7.48454	20.75711	6.40318	0.00000	5.67129	6.69589	63.19304	7.59187	6.71686	1128.89126	8.26146	48.83642	7.83389
10.93963	57.65245	4.02467	8.01373	-83.55521	8.33050	27.52407	6.37085	1.00000	7.26385	9.13457	71.42071	5.18415	9.22240	1069.37775	8.07029	67.92675	41.66394
6.45336	53.15891	6.12917	9.22460	98.6738	6.17348	1.28601	9.84710	1.00000	7.78673	5.37129	82.83092	3.80128	7.95378	1056.26226	7.70410	49.98222	3.7278
7.06481	47.86613	9.56432	8.44228	2.59753	7.48964	14.13076	4.00400	1.00000	7.74632	9.27594	62.76128	1.07054		1138.93462	5.03374	62.66180	8.88649
9.09162	64.07774	10.38552	4.04122	-91.06177	7.62689	31.93871	7.80831	1.00000	7.27079	8.68387	83.69944	2.17085	7.98364	1139.25636	6.82089	35.07457	33.41012
10.99727	66.67635	6.38416	7.05223	-71.05977	7.15856	-6.64464	5.35545	1.00000	8.81000	7.72474	60.27973	7.37751	10.92028	1137.71354	8.44437	67.70333	42.35843
10.31430	30.26813	7.22260	7.07403	-96.39774	6.54791		6.35421	1.00000	7.40383	7.81157	76.88740	2.57005	8.14845	1058.61071	6.92092	27.46029	30.16688
6.49665	24.30180	9.54100	5.74762	-63.90389	10.14560	33.64238	5.69534	0.00000	7.21126	8.05284	65.31216	6.56542	5.85535	1068.96870	8.42865	70.32758	-8.76194
7.07960	72.59201	9.40776	6.42974	111.50861	7.46759	4.55952	5.97822	1.00000	7.40232		74.28848	1.73844	7.79583	1147.16121	7.17921	57.75271	32.54278
6.23924	34.11388	6.18084	7.86616	122.8637	7.69208	16.22075	7.59905	1.00000	7.96908	8.05142	68.66750	5.22931	6.93746	1194.90319	8.07782	57.54235	9.3337
5.60910	36.51347	4.75247	8.06121	-80.08199	8.53830	3.22199	11.01274	0.00000	7.59682	12.86550	64.74648	4.27410	8.48651	1190.91205	7.76360	51.87829	35.88264
9.69551	46.61896	10.70392	5.95960	-35.03333	7.56340	8.18772	5.50687	1.00000	7.23288	5.72139	66.80205	6.89595	8.96501	1155.87058	8.42360	28.17452	-8.28333
6.95267	71.17496	3.57364	9.43320	38.2739	8.58081	13.55542	9.34509	1.00000	5.69466	8.87471	77.83172	1.58365	6.85985	1140.60524	5.79323	53.73122	46.7055
11.54806	59.17046	11.12765	3.70734	-48.62789	7.88757	6.88122	6.49790	1.00000	6.40942	6.79435	77.04976	4.10109	10.29170	1083.01457	7.58546	62.31933	-17.74431
6.91388	51.70994	10.70932	7.63360	-81.23621	7.48230	13.70538	5.41191	0.00000	4.90964	8.58066	70.85700	15.34237	6.68791	1105.17729	9.30495	40.13816	33.98154
7.12430	44.92774	5.55848	8.76340	88.1453	7.24148	20.19883	8.05123	1.00000	7.33501	7.41172	79.09110	2.94489	6.67532	1169.63498	6.23536	49.94015	22.4711
6.94807	60.26349	5.13987	9.99233	88.1453	7.78485	22.79363	8.52914	1.00000	7.52623	5.20368	66.58809	3.20435	7.18562	1139.81625	7.00332	43.85180	22.4711
6.26303	41.19658	7.06471	8.66663	14.39024	9.51645	33.09502	3.92796	1.00000	8.17893	10.47079	59.96094	2.55161	9.98766	1169.32645	6.15720	30.80388	42.22718
5.32780	52.27197	5.64209	4.12310	9.22796	7.58496	3.79928	7.38005	0.00000	6.02460	7.83557	68.23882	3.00172	10.23219	1191.69693	6.42142	43.08734	48.46458
